Date/Time,GndSurfs:GrassTemp [C],GndSurfs:ParkingTemp [C],GndSurfs:PondTemp [C]
 01/20  23:00:00,2.459398815,8.916050021,2.459398815
 01/20  24:00:00,2.132072015,8.278550021,2.132072015
 01/21  01:00:00,1.605241417,7.278550021,1.605241417
 01/21  02:00:00,0.773995652,6.303550021,0.773995652
 01/21  03:00:00,0.741849749,6.078550021,0.741849749
 01/21  04:00:00,0.763432699,5.766050021,0.763432699
 01/21  05:00:00,0.434816683,4.828550021,0.434816683
 01/21  06:00:00,-0.012317184,4.378550021,-0.012317184
 01/21  07:00:00,-0.374443772,4.066050021,-0.374443772
 01/21  08:00:00,-0.489643787,3.878550021,-0.489643787
 01/21  09:00:00,0.135880859,4.941050021,0.135880859
 01/21  10:00:00,1.300375131,6.953550021,1.300375131
 01/21  11:00:00,2.830660523,9.841050021,2.830660523
 01/21  12:00:00,4.018394377,12.45355002,4.018394377
 01/21  13:00:00,4.877767807,14.34105002,4.877767807
 01/21  14:00:00,5.883567862,16.35355002,5.883567862
 01/21  15:00:00,6.425412946,17.55355002,6.425412946
 01/21  16:00:00,6.819711767,18.46605002,6.819711767
 01/21  17:00:00,6.775999671,18.50355002,6.775999671
 01/21  18:00:00,6.319252896,17.59105002,6.319252896
 01/21  19:00:00,6.069212296,15.80355002,6.069212296
 01/21  20:00:00,5.444239438,14.29105002,5.444239438
 01/21  21:00:00,4.722907965,13.19105002,4.722907965
 01/21  22:00:00,4.08305126,12.09105002,4.08305126
 01/21  23:00:00,3.771151019,10.99105002,3.771151019
 01/21  24:00:00,3.614593002,9.828550021,3.614593002
 01/22  01:00:00,3.119348313,8.378550021,3.119348313
 01/22  02:00:00,2.574234912,8.091050021,2.574234912
 01/22  03:00:00,2.085190781,7.278550021,2.085190781
 01/22  04:00:00,1.550986937,6.678550021,1.550986937
 01/22  05:00:00,1.353975534,6.678550021,1.353975534
 01/22  06:00:00,1.083852018,5.991050021,1.083852018
 01/22  07:00:00,0.715558974,5.203550021,0.715558974
 01/22  08:00:00,0.695438149,4.978550021,0.695438149
 01/22  09:00:00,1.332520652,6.353550021,1.332520652
 01/22  10:00:00,2.553775502,8.928550021,2.553775502
 01/22  11:00:00,4.186815199,12.04105002,4.186815199
 01/22  12:00:00,5.224516886,14.34105002,5.224516886
 01/22  13:00:00,5.807824105,15.66605002,5.807824105
 01/22  14:00:00,6.260109325,16.45355002,6.260109325
 01/22  15:00:00,6.751526154,17.67855002,6.751526154
 01/22  16:00:00,7.177997251,18.65355002,7.177997251
 01/22  17:00:00,7.184582166,18.50355002,7.184582166
 01/22  18:00:00,6.909873221,17.96605002,6.909873221
 01/22  19:00:00,6.492214619,16.71605002,6.492214619
 01/22  20:00:00,5.763422803,15.01605002,5.763422803
 01/22  21:00:00,5.142979529,13.37855002,5.142979529
 01/22  22:00:00,5.285289246,13.46605002,5.285289246
 01/22  23:00:00,5.720912325,13.87855002,5.720912325
 01/22  24:00:00,6.055332516,13.50355002,6.055332516
 01/23  01:00:00,5.547529673,11.90355002,5.547529673
 01/23  02:00:00,5.226149839,11.07855002,5.226149839
 01/23  03:00:00,4.759215569,10.76605002,4.759215569
 01/23  04:00:00,4.488389922,10.20355002,4.488389922
 01/23  05:00:00,5.249845632,10.35355002,5.249845632
 01/23  06:00:00,5.316287781,10.57855002,5.316287781
 01/23  07:00:00,4.824106808,10.57855002,4.824106808
 01/23  08:00:00,4.567994249,10.20355002,4.567994249
 01/23  09:00:00,4.060999277,9.978550021,4.060999277
 01/23  10:00:00,4.181895487,10.66605002,4.181895487
 01/23  11:00:00,4.786104749,11.76605002,4.786104749
 01/23  12:00:00,4.862318571,12.17855002,4.862318571
 01/23  13:00:00,5.308911739,13.24105002,5.308911739
 01/23  14:00:00,5.689401255,14.56605002,5.689401255
 01/23  15:00:00,5.550721272,14.97855002,5.550721272
 01/23  16:00:00,5.017717745,14.97855002,5.017717745
 01/23  17:00:00,4.607106926,14.60355002,4.607106926
 01/23  18:00:00,4.160927431,13.69105002,4.160927431
 01/23  19:00:00,3.522973072,12.27855002,3.522973072
 01/23  20:00:00,3.115897006,11.67855002,3.115897006
 01/23  21:00:00,4.190998602,11.67855002,4.190998602
 01/23  22:00:00,4.764964141,10.99105002,4.764964141
 01/23  23:00:00,3.666096056,9.828550021,3.666096056
 01/23  24:00:00,2.220959955,9.753550021,2.220959955
 01/24  01:00:00,1.235890768,9.291050021,1.235890768
 01/24  02:00:00,0.711684163,8.503550021,0.711684163
 01/24  03:00:00,-0.122852999,6.591050021,-0.122852999
 01/24  04:00:00,-0.598688019,5.891050021,-0.598688019
 01/24  05:00:00,-0.540197166,6.453550021,-0.540197166
 01/24  06:00:00,-1.030877954,5.616050021,-1.030877954
 01/24  07:00:00,-1.684732412,4.291050021,-1.684732412
 01/24  08:00:00,-1.501144129,4.566050021,-1.501144129
 01/24  09:00:00,-0.144361109,6.728550021,-0.144361109
 01/24  10:00:00,1.089561676,9.153550021,1.089561676
 01/24  11:00:00,2.280339289,11.35355002,2.280339289
 01/24  12:00:00,3.318970139,12.86605002,3.318970139
 01/24  13:00:00,4.137105512,13.96605002,4.137105512
 01/24  14:00:00,5.000044098,15.12855002,5.000044098
 01/24  15:00:00,5.531809355,15.89105002,5.531809355
 01/24  16:00:00,5.882073747,16.45355002,5.882073747
 01/24  17:00:00,6.31104079,16.99105002,6.31104079
 01/24  18:00:00,5.855677927,16.17855002,5.855677927
 01/24  19:00:00,4.878285843,14.51605002,4.878285843
 01/24  20:00:00,4.143438063,13.19105002,4.143438063
 01/24  21:00:00,3.3112772,12.09105002,3.3112772
 01/24  22:00:00,2.7072809,10.99105002,2.7072809
 01/24  23:00:00,2.156980202,9.516050021,2.156980202
 01/24  24:00:00,2.327453062,10.25355002,2.327453062
 01/25  01:00:00,2.165376819,10.39105002,2.165376819
 01/25  02:00:00,1.309229572,8.603550021,1.309229572
 01/25  03:00:00,1.369904493,8.778550021,1.369904493
 01/25  04:00:00,1.5431754,9.066050021,1.5431754
 01/25  05:00:00,1.23079525,8.503550021,1.23079525
 01/25  06:00:00,0.494040048,6.591050021,0.494040048
 01/25  07:00:00,0.625207316,6.953550021,0.625207316
 01/25  08:00:00,1.011917148,8.091050021,1.011917148
 01/25  09:00:00,2.0709984,9.716050021,2.0709984
 01/25  10:00:00,4.041610188,12.95355002,4.041610188
 01/25  11:00:00,5.351039586,15.44105002,5.351039586
 01/25  12:00:00,6.212176032,17.14105002,6.212176032
 01/25  13:00:00,7.38037865,19.15355002,7.38037865
 01/25  14:00:00,8.538538626,20.35355002,8.538538626
 01/25  15:00:00,9.365744069,21.26605002,9.365744069
 01/25  16:00:00,9.495111026,21.30355002,9.495111026
 01/25  17:00:00,9.65209822,21.45355002,9.65209822
 01/25  18:00:00,8.98259888,20.24105002,8.98259888
 01/25  19:00:00,7.745617692,18.69105002,7.745617692
 01/25  20:00:00,6.701972183,16.90355002,6.701972183
 01/25  21:00:00,5.744027634,14.01605002,5.744027634
 01/25  22:00:00,4.69146778,12.09105002,4.69146778
 01/25  23:00:00,4.177494379,11.30355002,4.177494379
 01/25  24:00:00,3.52397049,10.39105002,3.52397049
 01/26  01:00:00,3.114381653,9.978550021,3.114381653
 01/26  02:00:00,3.436902061,10.66605002,3.436902061
 01/26  03:00:00,2.984076694,9.703550021,2.984076694
 01/26  04:00:00,2.351033764,8.191050021,2.351033764
 01/26  05:00:00,2.098788493,7.778550021,2.098788493
 01/26  06:00:00,2.415583195,8.778550021,2.415583195
 01/26  07:00:00,2.697626159,9.378550021,2.697626159
 01/26  08:00:00,3.087718868,10.12855002,3.087718868
 01/26  09:00:00,3.786703139,11.26605002,3.786703139
 01/26  10:00:00,5.22046814,13.74105002,5.22046814
 01/26  11:00:00,6.327420996,16.04105002,6.327420996
 01/26  12:00:00,7.376026799,18.05355002,7.376026799
 01/26  13:00:00,8.514016359,19.94105002,8.514016359
 01/26  14:00:00,9.653761765,21.57855002,9.653761765
 01/26  15:00:00,10.64835456,22.86605002,10.64835456
 01/26  16:00:00,11.2174993,23.27855002,11.2174993
 01/26  17:00:00,11.35644618,23.27855002,11.35644618
 01/26  18:00:00,10.67688858,21.90355002,10.67688858
 01/26  19:00:00,10.370807,21.07855002,10.370807
 01/26  20:00:00,8.65599274,18.32855002,8.65599274
 01/26  21:00:00,7.268591074,15.99105002,7.268591074
 01/26  22:00:00,6.548816971,14.82855002,6.548816971
 01/26  23:00:00,6.122997272,13.69105002,6.122997272
 01/26  24:00:00,5.828247495,12.59105002,5.828247495
 01/27  01:00:00,5.755600033,12.55355002,5.755600033
 01/27  02:00:00,5.559863653,12.09105002,5.559863653
 01/27  03:00:00,5.413439258,11.67855002,5.413439258
 01/27  04:00:00,5.257609454,11.30355002,5.257609454
 01/27  05:00:00,4.986063022,10.76605002,4.986063022
 01/27  06:00:00,4.877636103,10.57855002,4.877636103
 01/27  07:00:00,4.647266195,10.20355002,4.647266195
 01/27  08:00:00,4.206978447,9.291050021,4.206978447
 01/27  09:00:00,4.748609739,10.25355002,4.748609739
 01/27  10:00:00,6.017363742,12.82855002,6.017363742
 01/27  11:00:00,7.122118596,14.94105002,7.122118596
 01/27  12:00:00,8.395845834,16.95355002,8.395845834
 01/27  13:00:00,9.062009416,18.09105002,9.062009416
 01/27  14:00:00,9.523936339,18.96605002,9.523936339
 01/27  15:00:00,10.01549375,19.75355002,10.01549375
 01/27  16:00:00,10.00927306,19.60355002,10.00927306
 01/27  17:00:00,9.910193763,19.37855002,9.910193763
 01/27  18:00:00,9.785826507,19.06605002,9.785826507
 01/27  19:00:00,9.53410691,18.50355002,9.53410691
 01/27  20:00:00,9.05495645,16.59105002,9.05495645
 01/27  21:00:00,8.947617,15.89105002,8.947617
 01/27  22:00:00,8.802891924,15.76605002,8.802891924
 01/27  23:00:00,8.310116283,14.82855002,8.310116283
 01/27  24:00:00,7.944605901,14.37855002,7.944605901
 01/28  01:00:00,7.681809973,13.69105002,7.681809973
 01/28  02:00:00,7.652585329,13.65355002,7.652585329
 01/28  03:00:00,7.582983471,13.19105002,7.582983471
 01/28  04:00:00,7.333194212,12.40355002,7.333194212
 01/28  05:00:00,7.23610069,11.86605002,7.23610069
 01/28  06:00:00,7.365687053,11.67855002,7.365687053
 01/28  07:00:00,7.182802056,11.67855002,7.182802056
 01/28  08:00:00,6.842588067,11.30355002,6.842588067
 01/28  09:00:00,7.155624608,12.14105002,7.155624608
 01/28  10:00:00,7.59363713,13.46605002,7.59363713
 01/28  11:00:00,6.878009695,14.19105002,6.878009695
 01/28  12:00:00,7.520488432,16.50355002,7.520488432
 01/28  13:00:00,8.307076539,18.09105002,8.307076539
 01/28  14:00:00,8.276442523,18.27855002,8.276442523
 01/28  15:00:00,8.196455355,17.96605002,8.196455355
 01/28  16:00:00,8.275638299,17.77855002,8.275638299
 01/28  17:00:00,8.525723951,17.40355002,8.525723951
 01/28  18:00:00,8.310482841,16.49105002,8.310482841
 01/28  19:00:00,8.047584852,15.76605002,8.047584852
 01/28  20:00:00,7.685105668,14.82855002,7.685105668
 01/28  21:00:00,7.471983013,14.06605002,7.471983013
 01/28  22:00:00,7.315036878,13.50355002,7.315036878
 01/28  23:00:00,7.082560971,13.27855002,7.082560971
 01/28  24:00:00,6.807586525,12.59105002,6.807586525
 01/29  01:00:00,6.330542496,11.49105002,6.330542496
 01/29  02:00:00,6.36921646,11.07855002,6.36921646
 01/29  03:00:00,6.52248333,11.07855002,6.52248333
 01/29  04:00:00,6.31606565,10.39105002,6.31606565
 01/29  05:00:00,6.021418811,10.66605002,6.021418811
 01/29  06:00:00,5.522340784,10.76605002,5.522340784
 01/29  07:00:00,5.16483797,10.57855002,5.16483797
 01/29  08:00:00,5.292378682,10.20355002,5.292378682
 01/29  09:00:00,5.718729535,10.35355002,5.718729535
 01/29  10:00:00,5.648353852,10.89105002,5.648353852
 01/29  11:00:00,5.965829049,11.76605002,5.965829049
 01/29  12:00:00,5.972947218,12.55355002,5.972947218
 01/29  13:00:00,5.794426855,12.77855002,5.794426855
 01/29  14:00:00,6.422553595,14.15355002,6.422553595
 01/29  15:00:00,6.431110298,14.60355002,6.431110298
 01/29  16:00:00,5.760006271,14.06605002,5.760006271
 01/29  17:00:00,5.963107828,14.56605002,5.963107828
 01/29  18:00:00,5.58949435,13.91605002,5.58949435
 01/29  19:00:00,5.189814816,13.27855002,5.189814816
 01/29  20:00:00,4.926785532,12.59105002,4.926785532
 01/29  21:00:00,4.908748604,12.17855002,4.908748604
 01/29  22:00:00,4.907729951,11.86605002,4.907729951
 01/29  23:00:00,4.644388107,11.67855002,4.644388107
 01/29  24:00:00,4.51616996,11.67855002,4.51616996
 01/30  01:00:00,4.791081561,11.30355002,4.791081561
 01/30  02:00:00,4.673597384,10.39105002,4.673597384
 01/30  03:00:00,4.864302591,10.35355002,4.864302591
 01/30  04:00:00,4.177517755,9.141050021,4.177517755
 01/30  05:00:00,4.156320458,7.966050021,4.156320458
 01/30  06:00:00,4.560544639,7.403550021,4.560544639
 01/30  07:00:00,4.739423453,6.866050021,4.739423453
 01/30  08:00:00,4.605310339,5.991050021,4.605310339
 01/30  09:00:00,4.331517793,5.578550021,4.331517793
 01/30  10:00:00,4.543164348,5.891050021,4.543164348
 01/30  11:00:00,4.780943288,6.453550021,4.780943288
 01/30  12:00:00,4.795926504,6.991050021,4.795926504
 01/30  13:00:00,5.091360825,7.178550021,5.091360825
 01/30  14:00:00,5.323495697,8.553550021,5.323495697
 01/30  15:00:00,5.404764262,10.81605002,5.404764262
 01/30  16:00:00,4.99230147,11.30355002,4.99230147
 01/30  17:00:00,4.987699123,10.39105002,4.987699123
 01/30  18:00:00,4.930769224,9.603550021,4.930769224
 01/30  19:00:00,5.050467842,8.691050021,5.050467842
 01/30  20:00:00,5.325154119,7.966050021,5.325154119
 01/30  21:00:00,3.401350237,8.091050021,3.401350237
 01/30  22:00:00,1.666589966,7.591050021,1.666589966
 01/30  23:00:00,1.045640438,6.866050021,1.045640438
 01/30  24:00:00,0.837047198,6.678550021,0.837047198
 01/31  01:00:00,1.174955944,5.616050021,1.174955944
 01/31  02:00:00,1.081129997,4.978550021,1.081129997
 01/31  03:00:00,2.186209952,4.603550021,2.186209952
 01/31  04:00:00,1.917498871,3.378550021,1.917498871
 01/31  05:00:00,1.330528764,2.778550021,1.330528764
 01/31  06:00:00,1.623198699,2.778550021,1.623198699
 01/31  07:00:00,1.506560082,2.778550021,1.506560082
 01/31  08:00:00,1.205509798,2.778550021,1.205509798
 01/31  09:00:00,1.153994718,3.778550021,1.153994718
 01/31  10:00:00,2.06197033,5.816050021,2.06197033
 01/31  11:00:00,3.011127205,7.366050021,3.011127205
 01/31  12:00:00,4.008378306,8.778550021,4.008378306
 01/31  13:00:00,4.391283511,9.753550021,4.391283511
 01/31  14:00:00,4.574073586,10.35355002,4.574073586
 01/31  15:00:00,4.64992229,11.57855002,4.64992229
 01/31  16:00:00,4.582458062,12.17855002,4.582458062
 01/31  17:00:00,4.287263614,11.86605002,4.287263614
 01/31  18:00:00,4.252900726,11.67855002,4.252900726
 01/31  19:00:00,4.136401929,11.30355002,4.136401929
 01/31  20:00:00,3.942206401,10.01605002,3.942206401
 01/31  21:00:00,3.389746044,8.691050021,3.389746044
 01/31  22:00:00,3.853264823,8.778550021,3.853264823
 01/31  23:00:00,4.534473138,9.578550021,4.534473138
 01/31  24:00:00,5.192455347,10.37855002,5.192455347
 02/01  01:00:00,8.876721327,11.17855002,8.876721327
 02/01  02:00:00,10.98818686,11.97855002,10.98818686
 02/01  03:00:00,11.36462867,12.77855002,11.36462867
 02/01  04:00:00,12.01700331,13.57855002,12.01700331
 02/01  05:00:00,12.13208316,13.50355002,12.13208316
 02/01  06:00:00,12.02831988,13.27855002,12.02831988
 02/01  07:00:00,12.08977354,12.96605002,12.08977354
 02/01  08:00:00,12.06651132,13.09105002,12.06651132
 02/01  09:00:00,12.38952641,13.65355002,12.38952641
 02/01  10:00:00,13.12456663,15.25355002,13.12456663
 02/01  11:00:00,13.64566211,17.14105002,13.64566211
 02/01  12:00:00,13.32958885,18.09105002,13.32958885
 02/01  13:00:00,13.35447372,19.34105002,13.35447372
 02/01  14:00:00,13.63827942,20.35355002,13.63827942
 02/01  15:00:00,13.96205949,20.89105002,13.96205949
 02/01  16:00:00,14.01955334,21.07855002,14.01955334
 02/01  17:00:00,13.77426301,21.07855002,13.77426301
 02/01  18:00:00,13.57414129,20.39105002,13.57414129
 02/01  19:00:00,13.65257791,18.91605002,13.65257791
 02/01  20:00:00,13.43048453,17.96605002,13.43048453
 02/01  21:00:00,13.12520764,17.09105002,13.12520764
 02/01  22:00:00,12.91423146,16.30355002,12.91423146
 02/01  23:00:00,12.56609045,15.39105002,12.56609045
 02/01  24:00:00,12.39493859,14.97855002,12.39493859
 02/02  01:00:00,12.34697308,14.29105002,12.34697308
 02/02  02:00:00,12.13493807,13.50355002,12.13493807
 02/02  03:00:00,11.91101954,12.96605002,11.91101954
 02/02  04:00:00,11.47380695,12.40355002,11.47380695
 02/02  05:00:00,11.25567138,12.17855002,11.25567138
 02/02  06:00:00,10.71988121,11.86605002,10.71988121
 02/02  07:00:00,10.63167416,11.67855002,10.63167416
 02/02  08:00:00,10.77077419,11.67855002,10.77077419
 02/02  09:00:00,11.13473164,12.67855002,11.13473164
 02/02  10:00:00,12.20295082,14.34105002,12.20295082
 02/02  11:00:00,12.93261187,16.04105002,12.93261187
 02/02  12:00:00,13.62016335,17.67855002,13.62016335
 02/02  13:00:00,14.23856588,18.96605002,14.23856588
 02/02  14:00:00,14.60797951,20.44105002,14.60797951
 02/02  15:00:00,14.74275994,21.45355002,14.74275994
 02/02  16:00:00,14.5654907,21.67855002,14.5654907
 02/02  17:00:00,14.14916485,21.30355002,14.14916485
 02/02  18:00:00,13.32406186,20.39105002,13.32406186
 02/02  19:00:00,12.69577308,18.91605002,12.69577308
 02/02  20:00:00,12.33090644,17.27855002,12.33090644
 02/02  21:00:00,12.0912841,16.30355002,12.0912841
 02/02  22:00:00,11.68155741,15.76605002,11.68155741
 02/02  23:00:00,11.50234485,15.20355002,11.50234485
 02/02  24:00:00,11.03572213,14.29105002,11.03572213
 02/03  01:00:00,10.60455052,13.50355002,10.60455052
 02/03  02:00:00,10.38883131,12.59105002,10.38883131
 02/03  03:00:00,10.3012171,12.17855002,10.3012171
 02/03  04:00:00,10.00784105,11.86605002,10.00784105
 02/03  05:00:00,9.531124243,10.99105002,9.531124243
 02/03  06:00:00,8.984370236,10.20355002,8.984370236
 02/03  07:00:00,8.768886787,9.978550021,8.768886787
 02/03  08:00:00,8.769097511,9.978550021,8.769097511
 02/03  09:00:00,9.439233387,11.04105002,9.439233387
 02/03  10:00:00,10.41956731,13.05355002,10.41956731
 02/03  11:00:00,10.45458317,14.56605002,10.45458317
 02/03  12:00:00,11.26871784,16.35355002,11.26871784
 02/03  13:00:00,12.51135181,18.24105002,12.51135181
 02/03  14:00:00,12.29382958,19.94105002,12.29382958
 02/03  15:00:00,11.60392028,20.89105002,11.60392028
 02/03  16:00:00,11.01493635,21.07855002,11.01493635
 02/03  17:00:00,10.75072017,20.76605002,10.75072017
 02/03  18:00:00,10.70165141,19.82855002,10.70165141
 02/03  19:00:00,10.29274518,18.37855002,10.29274518
 02/03  20:00:00,9.875859341,17.09105002,9.875859341
 02/03  21:00:00,9.779489086,15.99105002,9.779489086
 02/03  22:00:00,9.777280979,15.57855002,9.777280979
 02/03  23:00:00,8.462803081,15.20355002,8.462803081
 02/03  24:00:00,7.461980496,14.29105002,7.461980496
 02/04  01:00:00,7.624353314,14.56605002,7.624353314
 02/04  02:00:00,9.057546231,14.29105002,9.057546231
 02/04  03:00:00,9.082335482,13.50355002,9.082335482
 02/04  04:00:00,8.75710626,12.96605002,8.75710626
 02/04  05:00:00,8.458893621,12.09105002,8.458893621
 02/04  06:00:00,8.124102609,11.67855002,8.124102609
 02/04  07:00:00,8.010565399,10.61605002,8.010565399
 02/04  08:00:00,8.295661683,9.978550021,8.295661683
 02/04  09:00:00,8.33811126,10.35355002,8.33811126
 02/04  10:00:00,8.722444091,11.57855002,8.722444091
 02/04  11:00:00,9.34645696,13.24105002,9.34645696
 02/04  12:00:00,9.44717727,14.19105002,9.44717727
 02/04  13:00:00,9.607455516,14.37855002,9.607455516
 02/04  14:00:00,9.877986812,14.37855002,9.877986812
 02/04  15:00:00,10.45859935,15.12855002,10.45859935
 02/04  16:00:00,10.40557672,15.89105002,10.40557672
 02/04  17:00:00,10.19001937,16.07855002,10.19001937
 02/04  18:00:00,9.918840204,15.01605002,9.918840204
 02/04  19:00:00,9.751756107,14.06605002,9.751756107
 02/04  20:00:00,9.434349743,13.50355002,9.434349743
 02/04  21:00:00,9.241326936,13.27855002,9.241326936
 02/04  22:00:00,9.229977217,12.59105002,9.229977217
 02/04  23:00:00,9.075268309,11.49105002,9.075268309
 02/04  24:00:00,8.516676824,10.39105002,8.516676824
 02/05  01:00:00,7.912477307,9.291050021,7.912477307
 02/05  02:00:00,7.554158711,8.878550021,7.554158711
 02/05  03:00:00,7.102230799,8.503550021,7.102230799
 02/05  04:00:00,6.591969372,7.966050021,6.591969372
 02/05  05:00:00,6.057870309,7.403550021,6.057870309
 02/05  06:00:00,5.8446306,7.178550021,5.8446306
 02/05  07:00:00,5.695736039,6.866050021,5.695736039
 02/05  08:00:00,5.604857828,6.678550021,5.604857828
 02/05  09:00:00,6.421247298,8.366050021,6.421247298
 02/05  10:00:00,8.242940216,10.12855002,8.242940216
 02/05  11:00:00,8.746541197,11.57855002,8.746541197
 02/05  12:00:00,9.161244544,13.24105002,9.161244544
