Date/Time,ZONE 1:Zone Measured Air Temperature [C](TimeStep),ZONE 2:Zone Measured Air Temperature [C](TimeStep),ZONE 3:Zone Measured Air Temperature [C](TimeStep),ZONE 4:Zone Measured Air Temperature [C](TimeStep)
 01/03  10:50:00,-2.256250544,-1.755695413,-1.77169645,-1.549006195
 01/03  11:00:00,-2.24520503,-1.745954182,-1.773456037,-1.551286928
 01/03  11:10:00,-2.233573607,-1.73571206,-1.774622811,-1.553038406
 01/03  11:20:00,-2.221232922,-1.724951597,-1.775181161,-1.554254739
 01/03  11:30:00,-2.208197216,-1.713677029,-1.775134201,-1.554941164
 01/03  11:40:00,-2.194585514,-1.701948655,-1.774503507,-1.555116343
 01/03  11:50:00,-2.180483325,-1.689798849,-1.773304211,-1.554794186
 01/03  12:00:00,-2.166019245,-1.677267722,-1.771549714,-1.553986977
 01/03  12:10:00,-2.151605623,-1.664452393,-1.769303677,-1.552740428
 01/03  12:20:00,-2.137428155,-1.651400284,-1.766603394,-1.551082509
 01/03  12:30:00,-2.123423851,-1.638114321,-1.763460724,-1.549024077
 01/03  12:40:00,-2.1094853,-1.624599527,-1.759881611,-1.546572772
 01/03  12:50:00,-2.095507633,-1.610853357,-1.755868385,-1.543733466
 01/03  13:00:00,-2.081398992,-1.596859973,-1.751420889,-1.540508832
 01/03  13:10:00,-2.068917927,-1.583086993,-1.746796916,-1.537074504
 01/03  13:20:00,-2.058739507,-1.569792249,-1.742151564,-1.533538142
 01/03  13:30:00,-2.050517631,-1.556994433,-1.737521864,-1.529927782
 01/03  13:40:00,-2.044053697,-1.544842831,-1.732952661,-1.526286002
 01/03  13:50:00,-2.039136932,-1.533451745,-1.728475495,-1.522645136
 01/03  14:00:00,-2.035469807,-1.522857106,-1.724104853,-1.519022761
 01/03  14:10:00,-2.032511284,-1.512992733,-1.719830914,-1.515417298
 01/03  14:20:00,-2.029855251,-1.503791152,-1.715647075,-1.511828786
 01/03  14:30:00,-2.027253508,-1.495198313,-1.711550559,-1.508259355
 01/03  14:40:00,-2.024788817,-1.487266679,-1.707566353,-1.50473316
 01/03  14:50:00,-2.022534381,-1.480013211,-1.703710047,-1.501266816
 01/03  15:00:00,-2.02049573,-1.473435093,-1.699988754,-1.497870233
 01/03  15:10:00,-2.018763072,-1.467536669,-1.696411759,-1.494554599
 01/03  15:20:00,-2.017373925,-1.46230928,-1.692985026,-1.491328736
 01/03  15:30:00,-2.016221299,-1.457730413,-1.68971044,-1.488198339
 01/03  15:40:00,-2.015124731,-1.453695972,-1.686569397,-1.485152625
 01/03  15:50:00,-2.013910396,-1.450079088,-1.683534326,-1.482173884
 01/03  16:00:00,-2.012683937,-1.446933388,-1.680627047,-1.479283481
 01/03  16:10:00,-2.011838021,-1.444465343,-1.677912364,-1.476536739
 01/03  16:20:00,-2.011684553,-1.442820143,-1.675442232,-1.47397869
 01/03  16:30:00,-2.01288486,-1.442661219,-1.6734074,-1.471766398
 01/03  16:40:00,-2.014753525,-1.443555407,-1.671719645,-1.469830822
 01/03  16:50:00,-2.016302533,-1.444990061,-1.670265885,-1.468084471
 01/03  17:00:00,-2.017009396,-1.446655492,-1.668978894,-1.466477235
 01/03  17:10:00,-2.016828294,-1.448411346,-1.667830798,-1.464990082
 01/03  17:20:00,-2.01594867,-1.450203537,-1.666813099,-1.463619003
 01/03  17:30:00,-2.014597071,-1.452010792,-1.665923782,-1.462364711
 01/03  17:40:00,-2.012954592,-1.453822656,-1.665162355,-1.461228619
 01/03  17:50:00,-2.011148294,-1.455633444,-1.664528798,-1.460211952
 01/03  18:00:00,-2.009266945,-1.457441183,-1.664023617,-1.459315806
 01/03  18:10:00,-2.00738004,-1.459248807,-1.66364771,-1.458541307
 01/03  18:20:00,-2.00554149,-1.461061517,-1.663402422,-1.457889535
 01/03  18:30:00,-2.003791518,-1.462885203,-1.663289406,-1.457361426
 01/03  18:40:00,-2.002159334,-1.46472587,-1.663310395,-1.456957705
 01/03  18:50:00,-2.000665782,-1.466589413,-1.663466996,-1.456678832
 01/03  19:00:00,-1.999325339,-1.468481463,-1.663760544,-1.456524971
 01/03  19:10:00,-2.013182168,-1.476202484,-1.667578452,-1.459148629
 01/03  19:20:00,-2.032047056,-1.487076164,-1.673526942,-1.463474013
 01/03  19:30:00,-2.047710289,-1.498346065,-1.680094207,-1.468327355
 01/03  19:40:00,-2.05818936,-1.508816521,-1.686582378,-1.473163605
 01/03  19:50:00,-2.064721606,-1.518304658,-1.692835989,-1.477857638
 01/03  20:00:00,-2.068573089,-1.526973467,-1.698894294,-1.48243568
 01/03  20:10:00,-2.070927042,-1.535004207,-1.704817373,-1.486940948
 01/03  20:20:00,-2.072544448,-1.542520675,-1.710642998,-1.491400053
 01/03  20:30:00,-2.073811437,-1.549601126,-1.716390061,-1.49582541
 01/03  20:40:00,-2.074901001,-1.556301116,-1.72206883,-1.500223027
 01/03  20:50:00,-2.075895222,-1.562666542,-1.727686934,-1.504597087
 01/03  21:00:00,-2.076843052,-1.56873818,-1.733251357,-1.508951465
 01/03  21:10:00,-2.077789346,-1.574557668,-1.738769344,-1.513290696
 01/03  21:20:00,-2.078763228,-1.580161337,-1.744247299,-1.5176188
 01/03  21:30:00,-2.079778135,-1.585578849,-1.74969061,-1.521939028
 01/03  21:40:00,-2.08083815,-1.590834455,-1.755103798,-1.526253994
 01/03  21:50:00,-2.081943574,-1.595948537,-1.760490705,-1.530565857
 01/03  22:00:00,-2.083093687,-1.600938647,-1.765854622,-1.534876439
 01/03  22:10:00,-2.108771847,-1.616156022,-1.777340984,-1.544165053
 01/03  22:20:00,-2.139477784,-1.636670964,-1.792340701,-1.556368743
 01/03  22:30:00,-2.161815101,-1.657482049,-1.807883309,-1.569257622
 01/03  22:40:00,-2.174474296,-1.676464813,-1.82265478,-1.581804981
 01/03  22:50:00,-2.181189415,-1.693346522,-1.836413665,-1.593784767
 01/03  23:00:00,-2.185403078,-1.708476445,-1.849290869,-1.605258395
 01/03  23:10:00,-2.188846446,-1.722233813,-1.86145157,-1.616321832
 01/03  23:20:00,-2.192042572,-1.734880491,-1.873007859,-1.62703771
 01/03  23:30:00,-2.195052979,-1.746584634,-1.884027867,-1.637439751
 01/03  23:40:00,-2.197875045,-1.757466446,-1.894558652,-1.647548418
 01/03  23:50:00,-2.200541511,-1.767624776,-1.904639556,-1.65738024
 01/03  24:00:00,-2.203103381,-1.777146734,-1.91430679,-1.666950949
 01/04  00:10:00,-2.205596984,-1.786106426,-1.923592645,-1.676274904
 01/04  00:20:00,-2.208047641,-1.794569726,-1.932527079,-1.685365949
 01/04  00:30:00,-2.210471654,-1.802595424,-1.94113789,-1.694237372
 01/04  00:40:00,-2.212878898,-1.810235447,-1.949450608,-1.702901714
 01/04  00:50:00,-2.21527527,-1.817535242,-1.957488492,-1.711370678
 01/04  01:00:00,-2.217664377,-1.824534414,-1.965272666,-1.719655141
 01/04  01:10:00,-2.220050364,-1.831267726,-1.97282196,-1.7277651
 01/04  01:20:00,-2.222435861,-1.837765419,-1.980153456,-1.735709836
 01/04  01:30:00,-2.224821454,-1.844053705,-1.987282812,-1.743498011
 01/04  01:40:00,-2.227206564,-1.850155322,-1.99422439,-1.751137719
 01/04  01:50:00,-2.229590335,-1.85609006,-2.000991329,-1.758636519
 01/04  02:00:00,-2.231972041,-1.861875183,-2.007595623,-1.766001458
 01/04  02:10:00,-2.23435671,-1.867527945,-2.014049409,-1.773239907
 01/04  02:20:00,-2.236744629,-1.873062654,-2.02036341,-1.780358496
 01/04  02:30:00,-2.239133244,-1.878490931,-2.026546922,-1.787363091
 01/04  02:40:00,-2.241520011,-1.883822531,-2.032608169,-1.794259009
 01/04  02:50:00,-2.243903377,-1.889065908,-2.038554578,-1.801051165
 01/04  03:00:00,-2.246282579,-1.894228496,-2.044392937,-1.807744154
 01/04  03:10:00,-2.254344204,-1.900828174,-2.051059641,-1.814972747
 01/04  03:20:00,-2.269307267,-1.909685329,-2.059093157,-1.823116485
 01/04  03:30:00,-2.289251707,-1.920882855,-2.068600507,-1.832271517
 01/04  03:40:00,-2.311921382,-1.934182518,-2.079493268,-1.84240267
 01/04  03:50:00,-2.335915252,-1.9492987,-2.091644195,-1.853445385
 01/04  04:00:00,-2.360633769,-1.965992594,-2.104942833,-1.865342541
 01/04  04:10:00,-2.38017771,-1.982557979,-2.118367495,-1.877415931
 01/04  04:20:00,-2.3932633,-1.998032861,-2.131312241,-1.889252099
 01/04  04:30:00,-2.401772934,-2.012216225,-2.14361221,-1.900725582
 01/04  04:40:00,-2.407920083,-2.025242186,-2.155303476,-1.911844433
 01/04  04:50:00,-2.41306534,-2.03730401,-2.166465241,-1.922647703
 01/04  05:00:00,-2.417778057,-2.048559257,-2.177163971,-1.933168579
 01/04  05:10:00,-2.422212657,-2.05911773,-2.187444912,-1.943428185
 01/04  05:20:00,-2.42642087,-2.069064468,-2.197342879,-1.953442165
 01/04  05:30:00,-2.430452097,-2.078471876,-2.206888232,-1.963224294
 01/04  05:40:00,-2.434357995,-2.08740395,-2.21610888,-1.972787617
 01/04  05:50:00,-2.438180062,-2.095917353,-2.225030602,-1.982144556
 01/04  06:00:00,-2.441945512,-2.10406187,-2.233677013,-1.991306803
 01/04  06:10:00,-2.412586802,-2.10070271,-2.23531422,-1.994821241
 01/04  06:20:00,-2.372134764,-2.090276074,-2.232401843,-1.994621767
 01/04  06:30:00,-2.337994198,-2.077716884,-2.227778682,-1.992959323
 01/04  06:40:00,-2.313765009,-2.065310625,-2.222802675,-1.990916559
 01/04  06:50:00,-2.296327565,-2.053545671,-2.217810463,-1.988769436
 01/04  07:00:00,-2.282043859,-2.042265422,-2.212761568,-1.986494561
 01/04  07:10:00,-2.271865333,-2.032062394,-2.20804472,-1.984351077
 01/04  07:20:00,-2.265800987,-2.023247927,-2.203885654,-1.982496806
 01/04  07:30:00,-2.262190555,-2.015129097,-2.200150909,-1.980853753
 01/04  07:40:00,-2.259650447,-2.007373908,-2.196738667,-1.979364255
 01/04  07:50:00,-2.257511292,-1.99986403,-2.193582594,-1.977992342
 01/04  08:00:00,-2.255573963,-1.992578223,-2.190643571,-1.976718337
 01/04  08:10:00,-2.250270269,-1.98465695,-2.187352151,-1.97516202
 01/04  08:20:00,-2.240728171,-1.975605987,-2.183368731,-1.973090197
 01/04  08:30:00,-2.227952295,-1.965322396,-2.178596007,-1.970428045
 01/04  08:40:00,-2.213256462,-1.953901519,-2.173058049,-1.967181329
 01/04  08:50:00,-2.197435071,-1.941464997,-2.166799022,-1.963370212
 01/04  09:00:00,-2.180825633,-1.928073311,-2.15985063,-1.959007728
 01/04  09:10:00,-2.164598661,-1.912965737,-2.152184904,-1.953701572
 01/04  09:20:00,-2.149795774,-1.896970624,-2.144128897,-1.947818344
 01/04  09:30:00,-2.136358183,-1.880743018,-2.135884684,-1.941656473
 01/04  09:40:00,-2.123698502,-1.864483489,-2.127499955,-1.935324644
 01/04  09:50:00,-2.110110227,-1.848165487,-2.11895089,-1.928825282
 01/04  10:00:00,-2.095467482,-1.831690992,-2.11019776,-1.922128521
 01/04  10:10:00,-2.081706885,-1.815433801,-2.101453174,-1.915371374
 01/04  10:20:00,-2.069566932,-1.799577087,-2.092830369,-1.908628707
 01/04  10:30:00,-2.058734729,-1.784100361,-2.084333472,-1.901905414
 01/04  10:40:00,-2.048980843,-1.769101273,-2.075982194,-1.895217917
 01/04  10:50:00,-2.040096773,-1.754636844,-2.06777823,-1.888570657
 01/04  11:00:00,-2.031842129,-1.740699617,-2.059704997,-1.881955505
 01/04  11:10:00,-2.021974148,-1.726708037,-2.051441095,-1.875158262
 01/04  11:20:00,-2.009624014,-1.712286405,-2.042781946,-1.868039477
 01/04  11:30:00,-1.995044757,-1.697340239,-2.03366105,-1.860549999
 01/04  11:40:00,-1.978869752,-1.681911084,-2.024088731,-1.85269175
 01/04  11:50:00,-1.961597057,-1.666051739,-2.014081962,-1.844471719
 01/04  12:00:00,-1.945244865,-1.649793736,-2.003656326,-1.835896718
 01/04  12:10:00,-1.929867399,-1.633238954,-1.992864089,-1.826998617
 01/04  12:20:00,-1.914928604,-1.616433267,-1.981733273,-1.81779225
 01/04  12:30:00,-1.89997406,-1.599377587,-1.97026636,-1.808282004
 01/04  12:40:00,-1.885147528,-1.582220538,-1.958513713,-1.798498979
 01/04  12:50:00,-1.87062492,-1.565090496,-1.94651561,-1.788469479
 01/04  13:00:00,-1.856411549,-1.548055629,-1.934293392,-1.778208503
 01/04  13:10:00,-1.844052823,-1.531583865,-1.922101336,-1.767889839
 01/04  13:20:00,-1.833972299,-1.515759806,-1.910091717,-1.757621421
 01/04  13:30:00,-1.825643227,-1.500573035,-1.898299742,-1.747433875
 01/04  13:40:00,-1.818283526,-1.486154553,-1.886595228,-1.737311559
 01/04  13:50:00,-1.811327091,-1.472473651,-1.874916927,-1.727232741
 01/04  14:00:00,-1.804485826,-1.459434531,-1.86324339,-1.717181023
 01/04  14:10:00,-1.799289753,-1.447382987,-1.851814461,-1.707311531
 01/04  14:20:00,-1.796187654,-1.436480298,-1.840771659,-1.697715721
 01/04  14:30:00,-1.794728816,-1.426684303,-1.830144611,-1.688412086
 01/04  14:40:00,-1.794693477,-1.41812978,-1.819977632,-1.679438847
 01/04  14:50:00,-1.795858641,-1.41087586,-1.810292075,-1.670817075
 01/04  15:00:00,-1.797961453,-1.404907525,-1.801094311,-1.662555204
 01/04  15:10:00,-1.799130778,-1.399715066,-1.79213456,-1.654488755
 01/04  15:20:00,-1.79867377,-1.394990697,-1.783265508,-1.646520696
 01/04  15:30:00,-1.79685832,-1.390647632,-1.774452724,-1.638629173
 01/04  15:40:00,-1.794048139,-1.386548783,-1.765677328,-1.630797415
 01/04  15:50:00,-1.790506936,-1.382584726,-1.756933433,-1.623017789
 01/04  16:00:00,-1.786467873,-1.37873407,-1.748232527,-1.615297662
 01/04  16:10:00,-1.787733295,-1.3766603,-1.740467281,-1.608238994
 01/04  16:20:00,-1.796128972,-1.377317781,-1.734183125,-1.602213742
 01/04  16:30:00,-1.810753587,-1.381414141,-1.729668863,-1.597442206
 01/04  16:40:00,-1.829196727,-1.38851971,-1.726855095,-1.593875799
 01/04  16:50:00,-1.849512213,-1.398064282,-1.725606237,-1.591418982
 01/04  17:00:00,-1.870751661,-1.409646926,-1.725821533,-1.590003562
 01/04  17:10:00,-1.890632764,-1.422437002,-1.727129721,-1.589383075
 01/04  17:20:00,-1.91022657,-1.435953539,-1.729306366,-1.589409636
 01/04  17:30:00,-1.930018597,-1.450024656,-1.732271729,-1.590031732
 01/04  17:40:00,-1.950160029,-1.464616124,-1.736012332,-1.591241773
 01/04  17:50:00,-1.970696122,-1.479488187,-1.74053093,-1.593042788
 01/04  18:00:00,-1.991663727,-1.494543433,-1.745828943,-1.595436777
 01/04  18:10:00,-2.010617288,-1.510043914,-1.751904995,-1.59842373
 01/04  18:20:00,-2.02816422,-1.526101406,-1.758756265,-1.602002635
 01/04  18:30:00,-2.045373362,-1.542733955,-1.766379765,-1.606172339
 01/04  18:40:00,-2.06286714,-1.559928847,-1.774772859,-1.610931885
 01/04  18:50:00,-2.080848033,-1.577672146,-1.783933284,-1.616280524
 01/04  19:00:00,-2.099333645,-1.595955505,-1.793858983,-1.622217598
 01/04  19:10:00,-2.164767035,-1.628425816,-1.813126978,-1.634814188
 01/04  19:20:00,-2.237992212,-1.667618593,-1.83759266,-1.651204954
 01/04  19:30:00,-2.292536271,-1.706400689,-1.862627097,-1.668461764
 01/04  19:40:00,-2.325836071,-1.741860783,-1.886352308,-1.685273089
 01/04  19:50:00,-2.345441551,-1.773714735,-1.90850498,-1.701371135
 01/04  20:00:00,-2.35856338,-1.802534105,-1.929333768,-1.716853296
 01/04  20:10:00,-2.365465414,-1.827940198,-1.948524922,-1.731461615
 01/04  20:20:00,-2.366674444,-1.849812426,-1.965914235,-1.745046782
 01/04  20:30:00,-2.36366538,-1.868352144,-1.981541947,-1.757599714
 01/04  20:40:00,-2.358032313,-1.883920173,-1.995532569,-1.769170771
 01/04  20:50:00,-2.350856217,-1.896856452,-2.008029993,-1.779826931
 01/04  21:00:00,-2.342771039,-1.907483014,-2.019156751,-1.789624682
 01/04  21:10:00,-2.341421012,-1.91802677,-2.030184876,-1.799401862
 01/04  21:20:00,-2.348890338,-1.929822996,-2.041888241,-1.809678202
 01/04  21:30:00,-2.363103538,-1.943214496,-2.054495068,-1.820617017
 01/04  21:40:00,-2.381287577,-1.958093209,-2.067981432,-1.832214733
 01/04  21:50:00,-2.401573047,-1.974259747,-2.08226657,-1.84442809
 01/04  22:00:00,-2.423057076,-1.991549858,-2.097282725,-1.857220193
 01/04  22:10:00,-2.540477842,-2.03804378,-2.130816834,-1.883548434
 01/04  22:20:00,-2.686408248,-2.102558101,-2.176511674,-1.919027362
 01/04  22:30:00,-2.810520476,-2.172593972,-2.226930912,-1.958421933
 01/04  22:40:00,-2.904827074,-2.242358036,-2.278494412,-1.999182144
 01/04  22:50:00,-2.980442322,-2.310626807,-2.33030525,-2.040638193
 01/04  23:00:00,-3.048611498,-2.377817739,-2.382462905,-2.082825132
 01/04  23:10:00,-3.11504197,-2.444487223,-2.435191054,-2.125874261
 01/04  23:20:00,-3.181427792,-2.510974381,-2.488612435,-2.16985221
 01/04  23:30:00,-3.247911715,-2.577441079,-2.542760934,-2.21476666
 01/04  23:40:00,-3.314424801,-2.643968123,-2.597631902,-2.260599933
 01/04  23:50:00,-3.381030037,-2.71061139,-2.653212427,-2.307329503
 01/04  24:00:00,-3.447866413,-2.777420768,-2.709491439,-2.354934902
 01/05  00:10:00,-3.502255605,-2.840981451,-2.764343357,-2.401961707
 01/05  00:20:00,-3.541596062,-2.899501419,-2.81655877,-2.447544921
 01/05  00:30:00,-3.570258061,-2.952853858,-2.865902925,-2.491461079
 01/05  00:40:00,-3.593311013,-3.001626252,-2.912581488,-2.533783874
 01/05  00:50:00,-3.613887457,-3.046502911,-2.956886845,-2.574653729
 01/05  01:00:00,-3.633323789,-3.088055196,-2.999072679,-2.614194545
 01/05  01:10:00,-3.646181124,-3.125183542,-3.038386352,-2.651855825
 01/05  01:20:00,-3.651361396,-3.157428105,-3.074455233,-2.687336384
 01/05  01:30:00,-3.650960444,-3.185023195,-3.107326068,-2.720615362
 01/05  01:40:00,-3.647418608,-3.208486972,-3.137229829,-2.75180006
 01/05  01:50:00,-3.6422759,-3.22835048,-3.164424365,-2.781022956
 01/05  02:00:00,-3.636217215,-3.245066602,-3.189138874,-2.808404442
 01/05  02:10:00,-3.641105706,-3.262097578,-3.213473241,-2.835340137
 01/05  02:20:00,-3.659502811,-3.281410465,-3.238682096,-2.862686794
 01/05  02:30:00,-3.687551155,-3.303427996,-3.265123787,-2.890715783
 01/05  02:40:00,-3.720706516,-3.327885042,-3.292744501,-2.91942462
 01/05  02:50:00,-3.756157348,-3.354391529,-3.321399446,-2.948745727
 01/05  03:00:00,-3.792711339,-3.382628151,-3.350967531,-2.978622083
 01/05  03:10:00,-3.844017809,-3.416131626,-3.383662123,-3.010577099
 01/05  03:20:00,-3.912957323,-3.456725009,-3.420726282,-3.045507721
 01/05  03:30:00,-3.994726133,-3.504444963,-3.462359849,-3.083622425
 01/05  03:40:00,-4.083702314,-3.558568806,-3.50829239,-3.124811186
 01/05  03:50:00,-4.176378901,-3.618280285,-3.558163724,-3.168893763
 01/05  04:00:00,-4.271236301,-3.68289443,-3.611658916,-3.215709437
 01/05  04:10:00,-4.386728801,-3.756947235,-3.671628798,-3.267236352
 01/05  04:20:00,-4.5267712,-3.84271382,-3.739638056,-3.32462065
 01/05  04:30:00,-4.684932843,-3.940093742,-3.815854396,-3.388085043
 01/05  04:40:00,-4.853663927,-4.047979675,-3.899818922,-3.457426129
 01/05  04:50:00,-5.028250714,-4.165151619,-3.99095932,-3.532349187
 01/05  05:00:00,-5.206651845,-4.290579985,-4.088771922,-3.612589324
 01/05  05:10:00,-5.374799328,-4.419818134,-4.190642802,-3.696434463
 01/05  05:20:00,-5.529543161,-4.550246354,-4.294957013,-3.78280512
 01/05  05:30:00,-5.675133347,-4.681083434,-4.401144104,-3.871300287
 01/05  05:40:00,-5.816629727,-4.812375282,-4.509118322,-3.961837584
 01/05  05:50:00,-5.957144993,-4.944339769,-4.618909694,-4.054413815
 01/05  06:00:00,-6.097975213,-5.077139849,-4.730532426,-4.149018493
 01/05  06:10:00,-5.926420444,-5.123305658,-4.785555172,-4.203778624
 01/05  06:20:00,-5.658851706,-5.118273342,-4.805658631,-4.233428259
 01/05  06:30:00,-5.462340178,-5.101012731,-4.815573055,-4.25512889
 01/05  06:40:00,-5.36911192,-5.089337253,-4.826970231,-4.277089884
 01/05  06:50:00,-5.346853329,-5.086811597,-4.84258078,-4.301342761
 01/05  07:00:00,-5.359044365,-5.0919286,-4.861860034,-4.327630496
 01/05  07:10:00,-5.373812391,-5.099759112,-4.882107106,-4.354199294
 01/05  07:20:00,-5.380455258,-5.107408738,-4.901718777,-4.379998152
 01/05  07:30:00,-5.378990013,-5.112119735,-4.9197176,-4.404376353
 01/05  07:40:00,-5.372564477,-5.113020524,-4.935856249,-4.427163225
 01/05  07:50:00,-5.363337256,-5.109731699,-4.950059129,-4.448300534
 01/05  08:00:00,-5.352190405,-5.102236973,-4.962313845,-4.467771924
 01/05  08:10:00,-5.346712368,-5.09276063,-4.973793521,-4.486364174
 01/05  08:20:00,-5.348842993,-5.082454688,-4.985130756,-4.504513155
 01/05  08:30:00,-5.356493353,-5.071493948,-4.996425094,-4.522302247
 01/05  08:40:00,-5.367213611,-5.059930309,-5.007625472,-4.539712699
 01/05  08:50:00,-5.37849658,-5.047737388,-5.018623651,-4.556683709
 01/05  09:00:00,-5.388694693,-5.034587461,-5.029301429,-4.573143512
 01/05  09:10:00,-5.235801521,-4.978456934,-5.013024667,-4.57022715
 01/05  09:20:00,-5.029395419,-4.89577669,-4.97973175,-4.554679205
 01/05  09:30:00,-4.855348319,-4.804630691,-4.940619752,-4.534227793
 01/05  09:40:00,-4.732307986,-4.71377501,-4.901103095,-4.512650849
 01/05  09:50:00,-4.645391607,-4.625238721,-4.862491333,-4.490907646
 01/05  10:00:00,-4.576251675,-4.538496139,-4.824544924,-4.468884369
 01/05  10:10:00,-4.513554594,-4.452609255,-4.786753435,-4.446270053
 01/05  10:20:00,-4.452622083,-4.366947062,-4.748778728,-4.422861015
 01/05  10:30:00,-4.391981709,-4.28116885,-4.710450574,-4.398561522
 01/05  10:40:00,-4.331683452,-4.195386182,-4.671790254,-4.373402159
 01/05  10:50:00,-4.271704474,-4.109720213,-4.632824158,-4.347416449
 01/05  11:00:00,-4.211666432,-4.024193114,-4.593538485,-4.32061068
 01/05  11:10:00,-4.153718932,-3.939505221,-4.554281202,-4.293235437
 01/05  11:20:00,-4.098284265,-3.855986033,-4.515229127,-4.265429714
 01/05  11:30:00,-4.044409772,-3.7736119,-4.476386462,-4.237218204
 01/05  11:40:00,-3.991141077,-3.692330322,-4.437728055,-4.208605775
 01/05  11:50:00,-3.937699911,-3.612054277,-4.399210529,-4.179584472
 01/05  12:00:00,-3.884761961,-3.532659003,-4.360785429,-4.15014226
 01/05  12:10:00,-3.834568798,-3.454347028,-4.322642767,-4.120427588
 01/05  12:20:00,-3.78847006,-3.377173388,-4.284879685,-4.090528724
 01/05  12:30:00,-3.746210134,-3.301061517,-4.247493198,-4.060467915
 01/05  12:40:00,-3.707798057,-3.226294489,-4.210597611,-4.030346648
 01/05  12:50:00,-3.673002567,-3.153116537,-4.174269171,-4.000241925
 01/05  13:00:00,-3.64129921,-3.081646299,-4.138532085,-3.970196309
